DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Murray Hill-Kips Bay,NTA,4,0.14755586627975692,0.3904158361001463,0.5673455556232622,0.01945040654312311,0.022788201733468457
Murray Hill-Kips Bay,NTA,5,0.22982103226170747,0.522179132886443,0.41721032986652373,0.012777379280409245,0.04783315796662409
Murray Hill-Kips Bay,NTA,6,0.1863691591862664,0.48251677555594424,0.44236081872826877,0.05030784313857424,0.02481456257721262
Murray Hill-Kips Bay,NTA,7,0.23965375716741422,0.4268708744360951,0.36989390098588504,0.1631091994936059,0.04012602508441398
Murray Hill-Kips Bay,NTA,8,0.04586215106159197,0.3750117010264815,0.47040294315150494,0.1118132192547235,0.04277213656729012
Murray Hill-Kips Bay,NTA,9,0.28660535225189754,0.4589770130616171,0.36104353404880507,0.13901153723211493,0.040967915657462876
Central Harlem North-Polo Grounds,NTA,0,0.7164735337812158,0.2971654306159909,0.3332958666400224,0.2910034603563826,0.0785352423876041
Central Harlem North-Polo Grounds,NTA,1,0.27484656304360244,0.4606435912322218,0.4585165996154038,0.031569154230278916,0.049270654922095536
Central Harlem North-Polo Grounds,NTA,2,0.10245429765108227,0.4346991141985765,0.47806148018504296,0.027392832823848814,0.059846572792531645
Central Harlem North-Polo Grounds,NTA,3,0.2510578790638557,0.47309610498072424,0.26212567647850576,0.05932743700753569,0.2054507815332343
Central Harlem North-Polo Grounds,NTA,4,0.33815739249905397,0.4545080435687886,0.39731182987121555,0.08990166188517476,0.05827846467482089
Central Harlem North-Polo Grounds,NTA,5,0.2342399165370992,0.4412754742363191,0.4290318862155767,0.07223530231062232,0.05745733723748188
Central Harlem North-Polo Grounds,NTA,6,0.046495067683870905,0.4646659632257862,0.33758115388911136,0.13619803474978032,0.06155484813532228
Central Harlem North-Polo Grounds,NTA,7,-0.2841599766707581,0.44799239964718834,0.4480882011331573,0.05748223929800609,0.046437159921648236
Central Harlem North-Polo Grounds,NTA,8,-0.11764958972605322,0.45750419900444306,0.431678723537803,0.04907685434420242,0.061740223113551575
Central Harlem North-Polo Grounds,NTA,9,0.5825405912607788,0.42524587802531894,0.37229506903042686,0.1335864736845656,0.06887257925968852
Borough Park,NTA,0,0.8429539662417507,0.5100521352769334,0.3316723851812393,0.14722782234720774,0.01104765719461962
Borough Park,NTA,1,-0.1980279516584329,0.5024540307512524,0.4422537945617307,0.037156322649193614,0.01813585203782325
Borough Park,NTA,2,-0.0690307490958022,0.39668981754954724,0.4660223347255395,0.11287416949331135,0.024413678231602058
Borough Park,NTA,3,0.22657598700466253,0.4872856498322479,0.45265706819447765,0.04897187128503261,0.011085410688241861
Borough Park,NTA,4,0.09174742786465473,0.49045382456889275,0.4831770981004782,0.006560465986890638,0.019808611343738385
Borough Park,NTA,5,-0.08933119839187986,0.494526665907362,0.4775028613862636,0.01855467452776998,0.009415798178604513
Borough Park,NTA,6,-0.029005631641760177,0.46870175153229326,0.4915442827254109,0.019067693893591968,0.020686271848703905
Borough Park,NTA,7,-0.050289855241659076,0.4675171284957745,0.499482867252696,0.018213592157355005,0.014786412094174476
Borough Park,NTA,8,-0.21520405720758373,0.462253710816989,0.5026441669847618,0.019169085057842913,0.01593303714040634
Borough Park,NTA,9,0.4855626753657072,0.3330113639525882,0.3181285214810292,0.344359312877336,0.004500801689046569
Upper East Side-Carnegie Hill,NTA,0,0.9488886352787727,0.07027340677507758,0.08238629990876845,0.8211628446235057,0.026177448692648216
Upper East Side-Carnegie Hill,NTA,1,0.10772325137164473,0.46026710415672345,0.45131034714464513,0.03110535955638269,0.05731718914224879
Upper East Side-Carnegie Hill,NTA,2,0.07705576390127833,0.5033521203947742,0.37786370659981827,0.0421832715270146,0.07660090147839296
Upper East Side-Carnegie Hill,NTA,3,0.004430827123069192,0.46170836626255457,0.48865489510873517,0.01235770466287868,0.03727903396583163
Upper East Side-Carnegie Hill,NTA,4,0.0362113176714739,0.471282469838448,0.43137748768255607,0.055419430152208904,0.04192061232678687
Upper East Side-Carnegie Hill,NTA,5,-0.09076442196550882,0.40717601422300126,0.5089299990530417,0.0454712585109328,0.0384227282130242
Upper East Side-Carnegie Hill,NTA,6,0.260924033719902,0.42737598564593193,0.3713101574810746,0.1273391736049269,0.07397468326806646
